F3E9  EA        NOP                             A:E1 X:02 Y:FF P:E5 SP:FB CYC:180 SL: 42
F3EA  EA        NOP                             A:E1 X:02 Y:FF P:E5 SP:FB CYC:186 SL:252
F3EB  08        PHP                             A:E1 X:02 Y:FF P:E5 SP:FB CYC:192 SL:201
F3EC  48        PHA                             A:E1 X:02 Y:FF P:E5 SP:FA CYC:201 SL:150
F3ED  A0 F2     LDY #$F2                        A:E1 X:02 Y:FF P:E5 SP:F9 CYC:210 SL: 99
F3EF  68        PLA                             A:E1 X:02 Y:F2 P:E5 SP:F9 CYC:216 SL: 48
F3F0  28        PLP                             A:E1 X:02 Y:F2 P:E5 SP:FA CYC:228 SL:258
F3F1  20 23 FB  JSR $FB23                       A:E1 X:02 Y:F2 P:E5 SP:FB CYC:240 SL:207
FB23  50 50     BVC $FB75                       A:E1 X:02 Y:F2 P:E5 SP:F9 CYC:258 SL:156
FB25  90 4E     BCC $FB75                       A:E1 X:02 Y:F2 P:E5 SP:F9 CYC:264 SL:105
FB27  10 4C     BPL $FB75                       A:E1 X:02 Y:F2 P:E5 SP:F9 CYC:270 SL: 54
FB29  C9 E1     CMP #$E1                        A:E1 X:02 Y:F2 P:E5 SP:F9 CYC:276 SL:  3
FB2B  D0 48     BNE $FB75                       A:E1 X:02 Y:F2 P:67 SP:F9 CYC:282 SL:213
FB2D  60        RTS                             A:E1 X:02 Y:F2 P:67 SP:F9 CYC:288 SL:162
F3F4  AD 47 06  LDA $0647                       A:E1 X:02 Y:F2 P:67 SP:FB CYC:306 SL:111
F3F7  C9 52     CMP #$52                        A:52 X:02 Y:F2 P:65 SP:FB CYC:318 SL: 60
F3F9  F0 02     BEQ $F3FD                       A:52 X:02 Y:F2 P:67 SP:FB CYC:324 SL:  9
F3FD  A0 FF     LDY #$FF                        A:52 X:02 Y:F2 P:67 SP:FB CYC:333 SL:219
F3FF  A9 29     LDA #$29                        A:52 X:02 Y:FF P:E5 SP:FB CYC:339 SL:168
F401  8D 47 06  STA $0647                       A:29 X:02 Y:FF P:65 SP:FB CYC:  4 SL:118
F404  20 2E FB  JSR $FB2E                       A:29 X:02 Y:FF P:65 SP:FB CYC: 16 SL: 68
FB2E  B8        CLV                             A:29 X:02 Y:FF P:65 SP:F9 CYC: 34 SL: 18
FB2F  18        CLC                             A:29 X:02 Y:FF P:25 SP:F9 CYC: 40 SL:229
FB30  A9 42     LDA #$42                        A:29 X:02 Y:FF P:24 SP:F9 CYC: 46 SL:179
FB32  60        RTS                             A:42 X:02 Y:FF P:24 SP:F9 CYC: 52 SL:129
F407  53        ---                             A:42 X:02 Y:FF P:24 SP:FB CYC: 70 SL: 79
F409  EA        NOP                             A:56 X:02 Y:FF P:25 SP:FB CYC: 94 SL: 29
F40A  EA        NOP                             A:56 X:02 Y:FF P:25 SP:FB CYC:100 SL:240
F40B  08        PHP                             A:56 X:02 Y:FF P:25 SP:FB CYC:106 SL:190
F40C  48        PHA                             A:56 X:02 Y:FF P:25 SP:FA CYC:115 SL:140
F40D  A0 F3     LDY #$F3                        A:56 X:02 Y:FF P:25 SP:F9 CYC:124 SL: 90
F40F  68        PLA                             A:56 X:02 Y:F3 P:A5 SP:F9 CYC:130 SL: 40
F410  28        PLP                             A:56 X:02 Y:F3 P:25 SP:FA CYC:142 SL:251
F411  20 33 FB  JSR $FB33                       A:56 X:02 Y:F3 P:25 SP:FB CYC:154 SL:201
FB33  70 40     BVS $FB75                       A:56 X:02 Y:F3 P:25 SP:F9 CYC:172 SL:151
FB35  F0 3E     BEQ $FB75                       A:56 X:02 Y:F3 P:25 SP:F9 CYC:178 SL:101
FB37  30 3C     BMI $FB75                       A:56 X:02 Y:F3 P:25 SP:F9 CYC:184 SL: 51
FB39  90 3A     BCC $FB75                       A:56 X:02 Y:F3 P:25 SP:F9 CYC:190 SL:  1
FB3B  C9 56     CMP #$56                        A:56 X:02 Y:F3 P:25 SP:F9 CYC:196 SL:212
FB3D  D0 36     BNE $FB75                       A:56 X:02 Y:F3 P:27 SP:F9 CYC:202 SL:162
FB3F  60        RTS                             A:56 X:02 Y:F3 P:27 SP:F9 CYC:208 SL:112
F414  AD 47 06  LDA $0647                       A:56 X:02 Y:F3 P:27 SP:FB CYC:226 SL: 62
F417  C9 14     CMP #$14                        A:14 X:02 Y:F3 P:25 SP:FB CYC:238 SL: 12
F419  F0 02     BEQ $F41D                       A:14 X:02 Y:F3 P:27 SP:FB CYC:244 SL:223
F41D  A0 FF     LDY #$FF                        A:14 X:02 Y:F3 P:27 SP:FB CYC:253 SL:173
F41F  A9 37     LDA #$37                        A:14 X:02 Y:FF P:A5 SP:FB CYC:259 SL:123
F421  8D 47 06  STA $0647                       A:37 X:02 Y:FF P:25 SP:FB CYC:265 SL: 73
F424  20 40 FB  JSR $FB40                       A:37 X:02 Y:FF P:25 SP:FB CYC:277 SL: 23
FB40  24 01     BIT $01                         A:37 X:02 Y:FF P:25 SP:F9 CYC:295 SL:234
FB42  38        SEC                             A:37 X:02 Y:FF P:E5 SP:F9 CYC:304 SL:184
FB43  A9 75     LDA #$75                        A:37 X:02 Y:FF P:E5 SP:F9 CYC:310 SL:134
FB45  60        RTS                             A:75 X:02 Y:FF P:65 SP:F9 CYC:316 SL: 84
F427  53        ---                             A:75 X:02 Y:FF P:65 SP:FB CYC:334 SL: 34
F429  EA        NOP                             A:6E X:02 Y:FF P:65 SP:FB CYC: 17 SL:246
F42A  EA        NOP                             A:6E X:02 Y:FF P:65 SP:FB CYC: 23 SL:197
F42B  08        PHP                             A:6E X:02 Y:FF P:65 SP:FB CYC: 29 SL:148
F42C  48        PHA                             A:6E X:02 Y:FF P:65 SP:FA CYC: 38 SL: 99
F42D  A0 F4     LDY #$F4                        A:6E X:02 Y:FF P:65 SP:F9 CYC: 47 SL: 50
F42F  68        PLA                             A:6E X:02 Y:F4 P:E5 SP:F9 CYC: 53 SL:  1
F430  28        PLP                             A:6E X:02 Y:F4 P:65 SP:FA CYC: 65 SL:213
F431  20 46 FB  JSR $FB46                       A:6E X:02 Y:F4 P:65 SP:FB CYC: 77 SL:164
FB46  50 2D     BVC $FB75                       A:6E X:02 Y:F4 P:65 SP:F9 CYC: 95 SL:115
FB48  F0 2B     BEQ $FB75                       A:6E X:02 Y:F4 P:65 SP:F9 CYC:101 SL: 66
FB4A  30 29     BMI $FB75                       A:6E X:02 Y:F4 P:65 SP:F9 CYC:107 SL: 17
FB4C  90 27     BCC $FB75                       A:6E X:02 Y:F4 P:65 SP:F9 CYC:113 SL:229
FB4E  C9 6E     CMP #$6E                        A:6E X:02 Y:F4 P:65 SP:F9 CYC:119 SL:180
FB50  D0 23     BNE $FB75                       A:6E X:02 Y:F4 P:67 SP:F9 CYC:125 SL:131
FB52  60        RTS                             A:6E X:02 Y:F4 P:67 SP:F9 CYC:131 SL: 82
F434  AD 47 06  LDA $0647                       A:6E X:02 Y:F4 P:67 SP:FB CYC:149 SL: 33
F437  C9 1B     CMP #$1B                        A:1B X:02 Y:F4 P:65 SP:FB CYC:161 SL:245
F439  F0 02     BEQ $F43D                       A:1B X:02 Y:F4 P:67 SP:FB CYC:167 SL:196
F43D  A0 F5     LDY #$F5                        A:1B X:02 Y:F4 P:67 SP:FB CYC:176 SL:147
F43F  A2 FF     LDX #$FF                        A:1B X:02 Y:F5 P:E5 SP:FB CYC:182 SL: 98
F441  A9 A5     LDA #$A5                        A:1B X:FF Y:F5 P:E5 SP:FB CYC:188 SL: 49
F443  85 47     STA $47                         A:A5 X:FF Y:F5 P:E5 SP:FB CYC:194 SL:  0
F445  20 1D FB  JSR $FB1D                       A:A5 X:FF Y:F5 P:E5 SP:FB CYC:203 SL:212
FB1D  24 01     BIT $01                         A:A5 X:FF Y:F5 P:E5 SP:F9 CYC:221 SL:163
FB1F  18        CLC                             A:A5 X:FF Y:F5 P:E5 SP:F9 CYC:230 SL:114
FB20  A9 B3     LDA #$B3                        A:A5 X:FF Y:F5 P:E4 SP:F9 CYC:236 SL: 65
FB22  60        RTS                             A:B3 X:FF Y:F5 P:E4 SP:F9 CYC:242 SL: 16
F448  57        ---                             A:B3 X:FF Y:F5 P:E4 SP:FB CYC:260 SL:228
F44A  EA        NOP                             A:E1 X:FF Y:F5 P:E5 SP:FB CYC:278 SL:179
F44B  EA        NOP                             A:E1 X:FF Y:F5 P:E5 SP:FB CYC:284 SL:130
F44C  EA        NOP                             A:E1 X:FF Y:F5 P:E5 SP:FB CYC:290 SL: 81
F44D  EA        NOP                             A:E1 X:FF Y:F5 P:E5 SP:FB CYC:296 SL: 32
F44E  20 23 FB  JSR $FB23                       A:E1 X:FF Y:F5 P:E5 SP:FB CYC:302 SL:244
FB23  50 50     BVC $FB75                       A:E1 X:FF Y:F5 P:E5 SP:F9 CYC:320 SL:195
FB25  90 4E     BCC $FB75                       A:E1 X:FF Y:F5 P:E5 SP:F9 CYC:326 SL:146
FB27  10 4C     BPL $FB75                       A:E1 X:FF Y:F5 P:E5 SP:F9 CYC:332 SL: 97
FB29  C9 E1     CMP #$E1                        A:E1 X:FF Y:F5 P:E5 SP:F9 CYC:338 SL: 48
FB2B  D0 48     BNE $FB75                       A:E1 X:FF Y:F5 P:67 SP:F9 CYC:  3 SL:  0
FB2D  60        RTS                             A:E1 X:FF Y:F5 P:67 SP:F9 CYC:  9 SL:213
F451  A5 47     LDA $47                         A:E1 X:FF Y:F5 P:67 SP:FB CYC: 27 SL:165
F453  C9 52     CMP #$52                        A:52 X:FF Y:F5 P:65 SP:FB CYC: 36 SL:117
F455  F0 02     BEQ $F459                       A:52 X:FF Y:F5 P:67 SP:FB CYC: 42 SL: 69
F459  C8        INY                             A:52 X:FF Y:F5 P:67 SP:FB CYC: 51 SL: 21
F45A  A9 29     LDA #$29                        A:52 X:FF Y:F6 P:E5 SP:FB CYC: 57 SL:234
F45C  85 47     STA $47                         A:29 X:FF Y:F6 P:65 SP:FB CYC: 63 SL:186
F45E  20 2E FB  JSR $FB2E                       A:29 X:FF Y:F6 P:65 SP:FB CYC: 72 SL:138
FB2E  B8        CLV                             A:29 X:FF Y:F6 P:65 SP:F9 CYC: 90 SL: 90
FB2F  18        CLC                             A:29 X:FF Y:F6 P:25 SP:F9 CYC: 96 SL: 42
FB30  A9 42     LDA #$42                        A:29 X:FF Y:F6 P:24 SP:F9 CYC:102 SL:255
FB32  60        RTS                             A:42 X:FF Y:F6 P:24 SP:F9 CYC:108 SL:207
F461  57        ---                             A:42 X:FF Y:F6 P:24 SP:FB CYC:126 SL:159
F463  EA        NOP                             A:56 X:FF Y:F6 P:25 SP:FB CYC:144 SL:111
F464  EA        NOP                             A:56 X:FF Y:F6 P:25 SP:FB CYC:150 SL: 63
F465  EA        NOP                             A:56 X:FF Y:F6 P:25 SP:FB CYC:156 SL: 15
F466  EA        NOP                             A:56 X:FF Y:F6 P:25 SP:FB CYC:162 SL:228
F467  20 33 FB  JSR $FB33                       A:56 X:FF Y:F6 P:25 SP:FB CYC:168 SL:180
FB33  70 40     BVS $FB75                       A:56 X:FF Y:F6 P:25 SP:F9 CYC:186 SL:132
FB35  F0 3E     BEQ $FB75                       A:56 X:FF Y:F6 P:25 SP:F9 CYC:192 SL: 84
FB37  30 3C     BMI $FB75                       A:56 X:FF Y:F6 P:25 SP:F9 CYC:198 SL: 36
FB39  90 3A     BCC $FB75                       A:56 X:FF Y:F6 P:25 SP:F9 CYC:204 SL:249
FB3B  C9 56     CMP #$56                        A:56 X:FF Y:F6 P:25 SP:F9 CYC:210 SL:201
FB3D  D0 36     BNE $FB75                       A:56 X:FF Y:F6 P:27 SP:F9 CYC:216 SL:153
FB3F  60        RTS                             A:56 X:FF Y:F6 P:27 SP:F9 CYC:222 SL:105
F46A  A5 47     LDA $47                         A:56 X:FF Y:F6 P:27 SP:FB CYC:240 SL: 57
F46C  C9 14     CMP #$14                        A:14 X:FF Y:F6 P:25 SP:FB CYC:249 SL:  9
F46E  F0 02     BEQ $F472                       A:14 X:FF Y:F6 P:27 SP:FB CYC:255 SL:222
F472  C8        INY                             A:14 X:FF Y:F6 P:27 SP:FB CYC:264 SL:174
F473  A9 37     LDA #$37                        A:14 X:FF Y:F7 P:A5 SP:FB CYC:270 SL:126
F475  85 47     STA $47                         A:37 X:FF Y:F7 P:25 SP:FB CYC:276 SL: 78
F477  20 40 FB  JSR $FB40                       A:37 X:FF Y:F7 P:25 SP:FB CYC:285 SL: 30
FB40  24 01     BIT $01                         A:37 X:FF Y:F7 P:25 SP:F9 CYC:303 SL:243
FB42  38        SEC                             A:37 X:FF Y:F7 P:E5 SP:F9 CYC:312 SL:195
FB43  A9 75     LDA #$75                        A:37 X:FF Y:F7 P:E5 SP:F9 CYC:318 SL:147
FB45  60        RTS                             A:75 X:FF Y:F7 P:65 SP:F9 CYC:324 SL: 99
F47A  57        ---                             A:75 X:FF Y:F7 P:65 SP:FB CYC:  1 SL: 52
F47C  EA        NOP                             A:6E X:FF Y:F7 P:65 SP:FB CYC: 19 SL:  5
F47D  EA        NOP                             A:6E X:FF Y:F7 P:65 SP:FB CYC: 25 SL:219
F47E  EA        NOP                             A:6E X:FF Y:F7 P:65 SP:FB CYC: 31 SL:172
F47F  EA        NOP                             A:6E X:FF Y:F7 P:65 SP:FB CYC: 37 SL:125
F480  20 46 FB  JSR $FB46                       A:6E X:FF Y:F7 P:65 SP:FB CYC: 43 SL: 78
FB46  50 2D     BVC $FB75                       A:6E X:FF Y:F7 P:65 SP:F9 CYC: 61 SL: 31
FB48  F0 2B     BEQ $FB75                       A:6E X:FF Y:F7 P:65 SP:F9 CYC: 67 SL:245
FB4A  30 29     BMI $FB75                       A:6E X:FF Y:F7 P:65 SP:F9 CYC: 73 SL:198
FB4C  90 27     BCC $FB75                       A:6E X:FF Y:F7 P:65 SP:F9 CYC: 79 SL:151
FB4E  C9 6E     CMP #$6E                        A:6E X:FF Y:F7 P:65 SP:F9 CYC: 85 SL:104
FB50  D0 23     BNE $FB75                       A:6E X:FF Y:F7 P:67 SP:F9 CYC: 91 SL: 57
FB52  60        RTS                             A:6E X:FF Y:F7 P:67 SP:F9 CYC: 97 SL: 10
F483  A5 47     LDA $47                         A:6E X:FF Y:F7 P:67 SP:FB CYC:115 SL:224
F485  C9 1B     CMP #$1B                        A:1B X:FF Y:F7 P:65 SP:FB CYC:124 SL:177
F487  F0 02     BEQ $F48B                       A:1B X:FF Y:F7 P:67 SP:FB CYC:130 SL:130
F48B  A9 A5     LDA #$A5                        A:1B X:FF Y:F7 P:67 SP:FB CYC:139 SL: 83
F48D  8D 47 06  STA $0647                       A:A5 X:FF Y:F7 P:E5 SP:FB CYC:145 SL: 36
F490  A0 FF     LDY #$FF                        A:A5 X:FF Y:F7 P:E5 SP:FB CYC:157 SL:250
F492  20 1D FB  JSR $FB1D                       A:A5 X:FF Y:FF P:E5 SP:FB CYC:163 SL:203
FB1D  24 01     BIT $01                         A:A5 X:FF Y:FF P:E5 SP:F9 CYC:181 SL:156
FB1F  18        CLC                             A:A5 X:FF Y:FF P:E5 SP:F9 CYC:190 SL:109
FB20  A9 B3     LDA #$B3                        A:A5 X:FF Y:FF P:E4 SP:F9 CYC:196 SL: 62
FB22  60        RTS                             A:B3 X:FF Y:FF P:E4 SP:F9 CYC:202 SL: 15
F495  5B        ---                             A:B3 X:FF Y:FF P:E4 SP:FB CYC:220 SL:229
F498  EA        NOP                             A:E1 X:FF Y:FF P:E5 SP:FB CYC:241 SL:182
F499  EA        NOP                             A:E1 X:FF Y:FF P:E5 SP:FB CYC:247 SL:135
F49A  08        PHP                             A:E1 X:FF Y:FF P:E5 SP:FB CYC:253 SL: 88
F49B  48        PHA                             A:E1 X:FF Y:FF P:E5 SP:FA CYC:262 SL: 41
F49C  A0 F8     LDY #$F8                        A:E1 X:FF Y:FF P:E5 SP:F9 CYC:271 SL:255
F49E  68        PLA                             A:E1 X:FF Y:F8 P:E5 SP:F9 CYC:277 SL:208
F49F  28        PLP                             A:E1 X:FF Y:F8 P:E5 SP:FA CYC:289 SL:161
F4A0  20 23 FB  JSR $FB23                       A:E1 X:FF Y:F8 P:E5 SP:FB CYC:301 SL:114
FB23  50 50     BVC $FB75                       A:E1 X:FF Y:F8 P:E5 SP:F9 CYC:319 SL: 67
FB25  90 4E     BCC $FB75                       A:E1 X:FF Y:F8 P:E5 SP:F9 CYC:325 SL: 20
FB27  10 4C     BPL $FB75                       A:E1 X:FF Y:F8 P:E5 SP:F9 CYC:331 SL:234
FB29  C9 E1     CMP #$E1                        A:E1 X:FF Y:F8 P:E5 SP:F9 CYC:337 SL:187
FB2B  D0 48     BNE $FB75                       A:E1 X:FF Y:F8 P:67 SP:F9 CYC:  2 SL:141
FB2D  60        RTS                             A:E1 X:FF Y:F8 P:67 SP:F9 CYC:  8 SL: 95
F4A3  AD 47 06  LDA $0647                       A:E1 X:FF Y:F8 P:67 SP:FB CYC: 26 SL: 49
F4A6  C9 52     CMP #$52                        A:52 X:FF Y:F8 P:65 SP:FB CYC: 38 SL:  3
F4A8  F0 02     BEQ $F4AC                       A:52 X:FF Y:F8 P:67 SP:FB CYC: 44 SL:218
F4AC  A0 FF     LDY #$FF                        A:52 X:FF Y:F8 P:67 SP:FB CYC: 53 SL:172
F4AE  A9 29     LDA #$29                        A:52 X:FF Y:FF P:E5 SP:FB CYC: 59 SL:126
F4B0  8D 47 06  STA $0647                       A:29 X:FF Y:FF P:65 SP:FB CYC: 65 SL: 80
F4B3  20 2E FB  JSR $FB2E                       A:29 X:FF Y:FF P:65 SP:FB CYC: 77 SL: 34
FB2E  B8        CLV                             A:29 X:FF Y:FF P:65 SP:F9 CYC: 95 SL:249
FB2F  18        CLC                             A:29 X:FF Y:FF P:25 SP:F9 CYC:101 SL:203
FB30  A9 42     LDA #$42                        A:29 X:FF Y:FF P:24 SP:F9 CYC:107 SL:157
FB32  60        RTS                             A:42 X:FF Y:FF P:24 SP:F9 CYC:113 SL:111
F4B6  5B        ---                             A:42 X:FF Y:FF P:24 SP:FB CYC:131 SL: 65
F4B9  EA        NOP                             A:56 X:FF Y:FF P:25 SP:FB CYC:152 SL: 19
F4BA  EA        NOP                             A:56 X:FF Y:FF P:25 SP:FB CYC:158 SL:234
F4BB  08        PHP                             A:56 X:FF Y:FF P:25 SP:FB CYC:164 SL:188
F4BC  48        PHA                             A:56 X:FF Y:FF P:25 SP:FA CYC:173 SL:142
F4BD  A0 F9     LDY #$F9                        A:56 X:FF Y:FF P:25 SP:F9 CYC:182 SL: 96
F4BF  68        PLA                             A:56 X:FF Y:F9 P:A5 SP:F9 CYC:188 SL: 50
F4C0  28        PLP                             A:56 X:FF Y:F9 P:25 SP:FA CYC:200 SL:  4
F4C1  20 33 FB  JSR $FB33                       A:56 X:FF Y:F9 P:25 SP:FB CYC:212 SL:219
FB33  70 40     BVS $FB75                       A:56 X:FF Y:F9 P:25 SP:F9 CYC:230 SL:173
FB35  F0 3E     BEQ $FB75                       A:56 X:FF Y:F9 P:25 SP:F9 CYC:236 SL:127
FB37  30 3C     BMI $FB75                       A:56 X:FF Y:F9 P:25 SP:F9 CYC:242 SL: 81
FB39  90 3A     BCC $FB75                       A:56 X:FF Y:F9 P:25 SP:F9 CYC:248 SL: 35
FB3B  C9 56     CMP #$56                        A:56 X:FF Y:F9 P:25 SP:F9 CYC:254 SL:250
FB3D  D0 36     BNE $FB75                       A:56 X:FF Y:F9 P:27 SP:F9 CYC:260 SL:204
FB3F  60        RTS                             A:56 X:FF Y:F9 P:27 SP:F9 CYC:266 SL:158
F4C4  AD 47 06  LDA $0647                       A:56 X:FF Y:F9 P:27 SP:FB CYC:284 SL:112
F4C7  C9 14     CMP #$14                        A:14 X:FF Y:F9 P:25 SP:FB CYC:296 SL: 66
F4C9  F0 02     BEQ $F4CD                       A:14 X:FF Y:F9 P:27 SP:FB CYC:302 SL: 20
F4CD  A0 FF     LDY #$FF                        A:14 X:FF Y:F9 P:27 SP:FB CYC:311 SL:235
F4CF  A9 37     LDA #$37                        A:14 X:FF Y:FF P:A5 SP:FB CYC:317 SL:189
F4D1  8D 47 06  STA $0647                       A:37 X:FF Y:FF P:25 SP:FB CYC:323 SL:143
F4D4  20 40 FB  JSR $FB40                       A:37 X:FF Y:FF P:25 SP:FB CYC:335 SL: 97
FB40  24 01     BIT $01                         A:37 X:FF Y:FF P:25 SP:F9 CYC: 12 SL: 52
FB42  38        SEC                             A:37 X:FF Y:FF P:E5 SP:F9 CYC: 21 SL:  7
FB43  A9 75     LDA #$75                        A:37 X:FF Y:FF P:E5 SP:F9 CYC: 27 SL:223
FB45  60        RTS                             A:75 X:FF Y:FF P:65 SP:F9 CYC: 33 SL:178
F4D7  5B        ---                             A:75 X:FF Y:FF P:65 SP:FB CYC: 51 SL:133
F4DA  EA        NOP                             A:6E X:FF Y:FF P:65 SP:FB CYC: 72 SL: 88
F4DB  EA        NOP                             A:6E X:FF Y:FF P:65 SP:FB CYC: 78 SL: 43
F4DC  08        PHP                             A:6E X:FF Y:FF P:65 SP:FB CYC: 84 SL:259
F4DD  48        PHA                             A:6E X:FF Y:FF P:65 SP:FA CYC: 93 SL:214
F4DE  A0 FA     LDY #$FA                        A:6E X:FF Y:FF P:65 SP:F9 CYC:102 SL:169
F4E0  68        PLA                             A:6E X:FF Y:FA P:E5 SP:F9 CYC:108 SL:124
F4E1  28        PLP                             A:6E X:FF Y:FA P:65 SP:FA CYC:120 SL: 79
F4E2  20 46 FB  JSR $FB46                       A:6E X:FF Y:FA P:65 SP:FB CYC:132 SL: 34
FB46  50 2D     BVC $FB75                       A:6E X:FF Y:FA P:65 SP:F9 CYC:150 SL:250
FB48  F0 2B     BEQ $FB75                       A:6E X:FF Y:FA P:65 SP:F9 CYC:156 SL:205
FB4A  30 29     BMI $FB75                       A:6E X:FF Y:FA P:65 SP:F9 CYC:162 SL:160
FB4C  90 27     BCC $FB75                       A:6E X:FF Y:FA P:65 SP:F9 CYC:168 SL:115
FB4E  C9 6E     CMP #$6E                        A:6E X:FF Y:FA P:65 SP:F9 CYC:174 SL: 70
FB50  D0 23     BNE $FB75                       A:6E X:FF Y:FA P:67 SP:F9 CYC:180 SL: 25
FB52  60        RTS                             A:6E X:FF Y:FA P:67 SP:F9 CYC:186 SL:241
F4E5  AD 47 06  LDA $0647                       A:6E X:FF Y:FA P:67 SP:FB CYC:204 SL:196
F4E8  C9 1B     CMP #$1B                        A:1B X:FF Y:FA P:65 SP:FB CYC:216 SL:151
F4EA  F0 02     BEQ $F4EE                       A:1B X:FF Y:FA P:67 SP:FB CYC:222 SL:106
F4EE  A0 FB     LDY #$FB                        A:1B X:FF Y:FA P:67 SP:FB CYC:231 SL: 61
F4F0  A2 FF     LDX #$FF                        A:1B X:FF Y:FB P:E5 SP:FB CYC:237 SL: 16
F4F2  A9 A5     LDA #$A5                        A:1B X:FF Y:FB P:E5 SP:FB CYC:243 SL:232
F4F4  8D 47 06  STA $0647                       A:A5 X:FF Y:FB P:E5 SP:FB CYC:249 SL:187
F4F7  20 1D FB  JSR $FB1D                       A:A5 X:FF Y:FB P:E5 SP:FB CYC:261 SL:142
FB1D  24 01     BIT $01                         A:A5 X:FF Y:FB P:E5 SP:F9 CYC:279 SL: 97
FB1F  18        CLC                             A:A5 X:FF Y:FB P:E5 SP:F9 CYC:288 SL: 52
FB20  A9 B3     LDA #$B3                        A:A5 X:FF Y:FB P:E4 SP:F9 CYC:294 SL:  7
FB22  60        RTS                             A:B3 X:FF Y:FB P:E4 SP:F9 CYC:300 SL:223
F4FA  5F        ---                             A:B3 X:FF Y:FB P:E4 SP:FB CYC:318 SL:178
F4FD  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC:339 SL:133
F4FE  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC:  4 SL: 89
F4FF  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC: 10 SL: 45
F500  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC: 16 SL:  1
F501  20 23 FB  JSR $FB23                       A:E1 X:FF Y:FB P:E5 SP:FB CYC: 22 SL:218
FB23  50 50     BVC $FB75                       A:E1 X:FF Y:FB P:E5 SP:F9 CYC: 40 SL:174
FB25  90 4E     BCC $FB75                       A:E1 X:FF Y:FB P:E5 SP:F9 CYC: 46 SL:130
FB27  10 4C     BPL $FB75                       A:E1 X:FF Y:FB P:E5 SP:F9 CYC: 52 SL: 86
FB29  C9 E1     CMP #$E1                        A:E1 X:FF Y:FB P:E5 SP:F9 CYC: 58 SL: 42
FB2B  D0 48     BNE $FB75                       A:E1 X:FF Y:FB P:67 SP:F9 CYC: 64 SL:259
FB2D  60        RTS                             A:E1 X:FF Y:FB P:67 SP:F9 CYC: 70 SL:215
F504  AD 47 06  LDA $0647                       A:E1 X:FF Y:FB P:67 SP:FB CYC: 88 SL:171
F507  C9 52     CMP #$52                        A:52 X:FF Y:FB P:65 SP:FB CYC:100 SL:127
F509  F0 02     BEQ $F50D                       A:52 X:FF Y:FB P:67 SP:FB CYC:106 SL: 83
F50D  C8        INY                             A:52 X:FF Y:FB P:67 SP:FB CYC:115 SL: 39
F50E  A9 29     LDA #$29                        A:52 X:FF Y:FC P:E5 SP:FB CYC:121 SL:256
F510  8D 47 06  STA $0647                       A:29 X:FF Y:FC P:65 SP:FB CYC:127 SL:212
F513  20 2E FB  JSR $FB2E                       A:29 X:FF Y:FC P:65 SP:FB CYC:139 SL:168
FB2E  B8        CLV                             A:29 X:FF Y:FC P:65 SP:F9 CYC:157 SL:124
FB2F  18        CLC                             A:29 X:FF Y:FC P:25 SP:F9 CYC:163 SL: 80
FB30  A9 42     LDA #$42                        A:29 X:FF Y:FC P:24 SP:F9 CYC:169 SL: 36
FB32  60        RTS                             A:42 X:FF Y:FC P:24 SP:F9 CYC:175 SL:253
F516  5F        ---                             A:42 X:FF Y:FC P:24 SP:FB CYC:193 SL:209
F519  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:214 SL:165
F51A  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:220 SL:121
F51B  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:226 SL: 77
F51C  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:232 SL: 33
F51D  20 33 FB  JSR $FB33                       A:56 X:FF Y:FC P:25 SP:FB CYC:238 SL:250
FB33  70 40     BVS $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:256 SL:206
FB35  F0 3E     BEQ $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:262 SL:162
FB37  30 3C     BMI $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:268 SL:118
FB39  90 3A     BCC $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:274 SL: 74
FB3B  C9 56     CMP #$56                        A:56 X:FF Y:FC P:25 SP:F9 CYC:280 SL: 30
FB3D  D0 36     BNE $FB75                       A:56 X:FF Y:FC P:27 SP:F9 CYC:286 SL:247
FB3F  60        RTS                             A:56 X:FF Y:FC P:27 SP:F9 CYC:292 SL:203
F520  AD 47 06  LDA $0647                       A:56 X:FF Y:FC P:27 SP:FB CYC:310 SL:159
F523  C9 14     CMP #$14                        A:14 X:FF Y:FC P:25 SP:FB CYC:322 SL:115
F525  F0 02     BEQ $F529                       A:14 X:FF Y:FC P:27 SP:FB CYC:328 SL: 71
F529  C8        INY                             A:14 X:FF Y:FC P:27 SP:FB CYC:337 SL: 27
F52A  A9 37     LDA #$37                        A:14 X:FF Y:FD P:A5 SP:FB CYC:  2 SL:245
F52C  8D 47 06  STA $0647                       A:37 X:FF Y:FD P:25 SP:FB CYC:  8 SL:202
